id;premium;name;department;has_test;response_letter_required;area;salary;type;address;response_url;sort_point_distance;employer;published_at;created_at;archived;apply_alternate_url;insider_interview;url;alternate_url;relations;snippet;contacts
31558750;False;Главный инженер-конструктор проекта;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;{'id': '927320', 'name': 'Корпорация Оборонные технологии', 'url': 'https://api.hh.ru/employers/927320', 'alternate_url': 'https://hh.ru/employer/927320', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/509837.jpg', '90': 'https://hhcdn.ru/employer-logo/2481101.jpeg', '240': 'https://hhcdn.ru/employer-logo/2481102.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=927320', 'trusted': True};2019-05-24T09:44:22+0300;2019-05-24T09:44:22+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31558750;;https://api.hh.ru/vacancies/31558750?host=hh.ru;https://hh.ru/vacancy/31558750;[];{'requirement': 'Знания ГОСТ РВ 15.203-2001. Опыт работы от 5-и лет. Опыт работы в ОКР, <highlighttext>НИОКР</highlighttext>. Опыт управления коллективом.', 'responsibility': 'Осуществлять руководство разработкой проекта на всех стадиях и этапах выполнения работ по проектированию. Работа с военным представительством по согласованию проекта...'};
30422015;False;Senior developer .NET/C#;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 170000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Звёздная улица', 'building': '1', 'description': None, 'lat': 59.831245, 'lng': 30.344866, 'raw': None, 'metro': {'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}, 'metro_stations': [{'station_name': 'Звёздная', 'line_name': 'Московско-Петроградская', 'station_id': '15.225', 'line_id': '15', 'lat': 59.833241, 'lng': 30.349428}], 'id': '692355'};;;{'id': '2496609', 'name': 'Fortis', 'url': 'https://api.hh.ru/employers/2496609', 'alternate_url': 'https://hh.ru/employer/2496609', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/564000.png', '90': 'https://hhcdn.ru/employer-logo/2697473.png', '240': 'https://hhcdn.ru/employer-logo/2697474.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2496609', 'trusted': True};2019-05-24T12:33:00+0300;2019-05-24T12:33:00+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=30422015;;https://api.hh.ru/vacancies/30422015?host=hh.ru;https://hh.ru/vacancy/30422015;[];{'requirement': 'Хорошо и полно знает современный язык C# и представляет, как работает та или иная часть платформы .NET. Имеет реальный опыт...', 'responsibility': 'Не пасует перед необходимостью засучить рукава и самому реализовать свою идею.'};
31643013;False;Диспетчер;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 25000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'улица Ванеева', 'building': '10', 'description': None, 'lat': 59.928528, 'lng': 30.450346, 'raw': None, 'metro': {'station_name': 'Ладожская', 'line_name': 'Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}, 'metro_stations': [{'station_name': 'Ладожская', 'line_name': 'Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}], 'id': '2534996'};;;{'id': '933521', 'name': 'Северная-Столица', 'url': 'https://api.hh.ru/employers/933521', 'alternate_url': 'https://hh.ru/employer/933521', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=933521', 'trusted': True};2019-05-24T08:18:46+0300;2019-05-24T08:18:46+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31643013;;https://api.hh.ru/vacancies/31643013?host=hh.ru;https://hh.ru/vacancy/31643013;[];{'requirement': None, 'responsibility': 'Передача с диспетчерского пульта информации в соответствии с <highlighttext>алгоритмами</highlighttext> функционирования системы диспетчерского контроля.Контроль сигналов о работе лифтов и инженерного оборудования...'};
30922373;False;Software Engineer;;False;True;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Кантемировская', 'building': '2', 'description': None, 'lat': 59.980709, 'lng': 30.324276, 'raw': 'Кантемировская, 2', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}], 'id': '9150'};;;{'id': '542183', 'name': 'ALM Works', 'url': 'https://api.hh.ru/employers/542183', 'alternate_url': 'https://hh.ru/employer/542183', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/896108.png', '240': 'https://hhcdn.ru/employer-logo/896109.png', 'original': 'https://hhcdn.ru/employer-logo-original/179498.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=542183', 'trusted': True};2019-05-24T10:08:22+0300;2019-05-24T10:08:22+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=30922373;;https://api.hh.ru/vacancies/30922373?host=hh.ru;https://hh.ru/vacancy/30922373;[];{'requirement': 'Минимум 2 года опыта коммерческой разработки ПО. Хорошее знание основных структур данных и <highlighttext>алгоритмов</highlighttext> работы с ними. Владение языком Java...', 'responsibility': 'Создавать новую функциональность в популярном продукте, работая преимущественно на серверном уровне. Писать unit-тесты, в отдельных случаях - интеграционные тесты. '};
31302948;False;Разработчик (Java, Spring);;True;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 2500, 'to': 3500, 'currency': 'USD', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;{'id': '2918899', 'name': 'Inca Digital Securities', 'url': 'https://api.hh.ru/employers/2918899', 'alternate_url': 'https://hh.ru/employer/2918899', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2188959.png', '240': 'https://hhcdn.ru/employer-logo/2188960.png', 'original': 'https://hhcdn.ru/employer-logo-original/436747.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2918899', 'trusted': True};2019-05-24T12:02:38+0300;2019-05-24T12:02:38+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31302948;;https://api.hh.ru/vacancies/31302948?host=hh.ru;https://hh.ru/vacancy/31302948;[];{'requirement': 'Хорошее знание Java и Spring (будем проверять). Понимание инженерных аспектов разработки высоконагруженных распределенных систем. Опыт работы с CI/CD. ', 'responsibility': 'В основные задачи будет входить разработка микросервисных приложений для сбора, фильтрации, нормализации и анализа данных.'};{'name': 'Evgeny Dmitriev', 'email': 'careers@incas.ec', 'phones': [{'comment': None, 'city': '908', 'number': '2197750', 'country': '1'}]}
31385929;False;Game developer (Roblox);;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 100000, 'to': 200000, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};;;;{'id': '1223869', 'name': 'Силиз', 'url': 'https://api.hh.ru/employers/1223869', 'alternate_url': 'https://hh.ru/employer/1223869', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1223869', 'trusted': True};2019-05-23T16:33:07+0300;2019-05-23T16:33:07+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31385929;;https://api.hh.ru/vacancies/31385929?host=hh.ru;https://hh.ru/vacancy/31385929;[];{'requirement': 'Высокий уровень OOP. <highlighttext>Алгоритмы</highlighttext> и структуры данных на адекватном уровне. 3+ лет опыта. Любовь к играм.', 'responsibility': None};
31625180;False;С++ разработчик;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 110000, 'to': 190000, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;{'id': '1883675', 'name': 'HR-PROFI', 'url': 'https://api.hh.ru/employers/1883675', 'alternate_url': 'https://hh.ru/employer/1883675', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1536178.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/273412.jpg', '240': 'https://hhcdn.ru/employer-logo/1536179.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1883675', 'trusted': True};2019-05-23T10:41:51+0300;2019-05-23T10:41:51+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31625180;;https://api.hh.ru/vacancies/31625180?host=hh.ru;https://hh.ru/vacancy/31625180;[];{'requirement': 'Уверенное владение С++ (11, 14 стандарты). Опыт системного программирования под linux. Опыт работы с сетью и многопоточностью. Знание <highlighttext>алгоритмов</highlighttext> и...', 'responsibility': 'Программирование многопоточных приложений на C++. Участие в разработке архитектуры распределенных систем. Участие в разработке медиасервера для работы с потоковым видео...'};
31568007;False;Инженер-программист;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': None};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Приморский проспект', 'building': '43', 'description': None, 'lat': 59.983747, 'lng': 30.281067, 'raw': None, 'metro': {'station_name': 'Чёрная речка', 'line_name': 'Московско-Петроградская', 'station_id': '15.214', 'line_id': '15', 'lat': 59.985455, 'lng': 30.300833}, 'metro_stations': [{'station_name': 'Чёрная речка', 'line_name': 'Московско-Петроградская', 'station_id': '15.214', 'line_id': '15', 'lat': 59.985455, 'lng': 30.300833}, {'station_name': 'Старая Деревня', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.246', 'line_id': '18', 'lat': 59.989433, 'lng': 30.255163}], 'id': '457026'};;;{'id': '184152', 'name': 'Технические Системы и Технологии', 'url': 'https://api.hh.ru/employers/184152', 'alternate_url': 'https://hh.ru/employer/184152', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2179967.png', '240': 'https://hhcdn.ru/employer-logo/2179968.png', 'original': 'https://hhcdn.ru/employer-logo-original/434499.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=184152', 'trusted': True};2019-05-23T21:24:39+0300;2019-05-23T21:24:39+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31568007;;https://api.hh.ru/vacancies/31568007?host=hh.ru;https://hh.ru/vacancy/31568007;[];{'requirement': 'опыт программирования на ассемблере. - умение оптимизировать <highlighttext>алгоритмы</highlighttext> по скорости выполнения с учетом возможностей конкретной аппаратной платформы. Будут преимуществом: - знания в...', 'responsibility': 'Компания специализируется на разработке и поставках комплексов и систем, предназначенных для определения технического состояния узлов роторного оборудования. Мы используем современные...'};
31293169;False;Senior C#. Net Developer;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 3000, 'to': None, 'currency': 'USD', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': '2-я Советская улица', 'building': '17', 'description': None, 'lat': 59.931648, 'lng': 30.368096, 'raw': None, 'metro': {'station_name': 'Площадь Восстания', 'line_name': 'Кировско-Выборгская', 'station_id': '14.199', 'line_id': '14', 'lat': 59.930279, 'lng': 30.361069}, 'metro_stations': [{'station_name': 'Площадь Восстания', 'line_name': 'Кировско-Выборгская', 'station_id': '14.199', 'line_id': '14', 'lat': 59.930279, 'lng': 30.361069}], 'id': '747124'};;;{'id': '2661749', 'name': 'HazelTree', 'url': 'https://api.hh.ru/employers/2661749', 'alternate_url': 'https://hh.ru/employer/2661749', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2661749', 'trusted': True};2019-05-23T19:27:47+0300;2019-05-23T19:27:47+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31293169;;https://api.hh.ru/vacancies/31293169?host=hh.ru;https://hh.ru/vacancy/31293169;[];{'requirement': 'Understanding of Object Oriented Design and Development. Computer science fundamentals: data structures, <highlighttext>algorithms</highlighttext>, distributed systems, Network Communication. Experience implementing REST...', 'responsibility': 'Participate in full development life cycle. Implement complex features by taking on different responsibilities including, but not limited to: development...'};
31261956;False;Senior C++/C# Software Developer;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 150000, 'to': 230000, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'улица Седова', 'building': '11А', 'description': None, 'lat': 59.899803, 'lng': 30.40101, 'raw': None, 'metro': {'station_name': 'Елизаровская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.232', 'line_id': '16', 'lat': 59.89669, 'lng': 30.423656}, 'metro_stations': [{'station_name': 'Елизаровская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.232', 'line_id': '16', 'lat': 59.89669, 'lng': 30.423656}, {'station_name': 'Площадь Александра Невского 1', 'line_name': 'Невско-Василеостровская', 'station_id': '16.231', 'line_id': '16', 'lat': 59.924369, 'lng': 30.384989}], 'id': '2472272'};;;{'id': '2654331', 'name': 'Quest Software', 'url': 'https://api.hh.ru/employers/2654331', 'alternate_url': 'https://hh.ru/employer/2654331', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/568399.png', '90': 'https://hhcdn.ru/employer-logo/2715065.png', '240': 'https://hhcdn.ru/employer-logo/2715066.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2654331', 'trusted': True};2019-05-23T12:09:41+0300;2019-05-23T12:09:41+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31261956;;https://api.hh.ru/vacancies/31261956?host=hh.ru;https://hh.ru/vacancy/31261956;[];{'requirement': 'Серьезный опыт разработки на С++ (COM, ATL), C#. Понимание структур данных, <highlighttext>алгоритмов</highlighttext>, оценка сложности вычислительных <highlighttext>алгоритмов</highlighttext>. Понимание сетевых протоколов и...', 'responsibility': 'Разработка новой функциональности, рефакторинг и модификация существующего кода. Написание unit и acceptance тестов. Анализ и рефакторинг архитектуры продукта. '};{'name': 'Кощеева Ксения', 'email': 'contact@quest-spb.com', 'phones': [{'comment': None, 'city': '812', 'number': '3320267', 'country': '7'}]}
31455628;False;Full-Stack Developer (Autobahn Platform);;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 220000, 'to': None, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Волынский переулок', 'building': '3А', 'description': None, 'lat': 59.938049, 'lng': 30.321123, 'raw': None, 'metro': None, 'metro_stations': [], 'id': '497369'};;;{'id': '1641540', 'name': 'Deutsche Bank Technology Center', 'url': 'https://api.hh.ru/employers/1641540', 'alternate_url': 'https://hh.ru/employer/1641540', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/248505.jpg', '90': 'https://hhcdn.ru/employer-logo/1436693.jpeg', '240': 'https://hhcdn.ru/employer-logo/1436694.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1641540', 'trusted': True};2019-05-23T15:56:15+0300;2019-05-23T15:56:15+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31455628;;https://api.hh.ru/vacancies/31455628?host=hh.ru;https://hh.ru/vacancy/31455628;[];"{'requirement': 'Хорошее знание Java. Знание английского языка. Умение применить теоретические знания <highlighttext>алгоритмов</highlighttext> на практике. Знание SQL &amp;&amp; ORM. Опыт работы с фреймворком...', 'responsibility': 'Полный цикл разработки новой функциональности в платформе от сбора требований, дизайна, реализации, и обеспечения стабильной работы в продакшене. '}";{'name': 'Zharkova Polina', 'email': 'polina.zharkova@db.com', 'phones': [{'comment': None, 'city': '812', 'number': '6482668', 'country': '7'}]}
31204313;False;Ведущий специалист по аналитике (ведение IT-проектов);;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'улица Михайлова', 'building': '21', 'description': None, 'lat': 59.957268, 'lng': 30.362221, 'raw': None, 'metro': {'station_name': 'Площадь Ленина', 'line_name': 'Кировско-Выборгская', 'station_id': '14.197', 'line_id': '14', 'lat': 59.955611, 'lng': 30.35605}, 'metro_stations': [{'station_name': 'Площадь Ленина', 'line_name': 'Кировско-Выборгская', 'station_id': '14.197', 'line_id': '14', 'lat': 59.955611, 'lng': 30.35605}], 'id': '689861'};;;{'id': '2451337', 'name': 'Машиностроительный завод «Арсенал»', 'url': 'https://api.hh.ru/employers/2451337', 'alternate_url': 'https://hh.ru/employer/2451337', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2035982.png', 'original': 'https://hhcdn.ru/employer-logo-original/398432.png', '240': 'https://hhcdn.ru/employer-logo/2035983.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2451337', 'trusted': True};2019-05-23T15:46:19+0300;2019-05-23T15:46:19+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31204313;;https://api.hh.ru/vacancies/31204313?host=hh.ru;https://hh.ru/vacancy/31204313;[];{'requirement': 'Знание методологий управления ИТ-проектами. Понимание <highlighttext>алгоритма</highlighttext> создания и изменения конструкторской и технологической документации на предприятиях машиностроения.', 'responsibility': 'Сбор, анализ и формализация требований бизнес-заказчика. Моделирование бизнес-процессов. Разработка проектной документации, включая подготовку технических требований, планов работ, разработку...'};{'name': 'Жукова Полина Евгеньевна', 'email': 'p.zhukova@mzarsenal.com', 'phones': [{'comment': None, 'city': '812', 'number': '292-41-88', 'country': '7'}]}
24709443;False;Аналитик;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Барочная улица', 'building': '10к1', 'description': None, 'lat': 59.967529, 'lng': 30.288119, 'raw': None, 'metro': {'station_name': 'Чкаловская', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.248', 'line_id': '18', 'lat': 59.961033, 'lng': 30.292006}, 'metro_stations': [{'station_name': 'Чкаловская', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.248', 'line_id': '18', 'lat': 59.961033, 'lng': 30.292006}], 'id': '26771'};;;{'id': '1735', 'name': 'НПК КАТАРСИС', 'url': 'https://api.hh.ru/employers/1735', 'alternate_url': 'https://hh.ru/employer/1735', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/472392.png', '240': 'https://hhcdn.ru/employer-logo/2331421.png', '90': 'https://hhcdn.ru/employer-logo/2331420.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1735', 'trusted': True};2019-05-23T15:33:40+0300;2019-05-23T15:33:40+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=24709443;;https://api.hh.ru/vacancies/24709443?host=hh.ru;https://hh.ru/vacancy/24709443;[];{'requirement': 'Высшее техническое образование по профильной специальности. Опыт разработки требований на прикладное программное обеспечение, технических заданий, сопроводительной документации от 2 лет. ', 'responsibility': 'Разработка технических заданий на проектирование OLAP кубов. Разработка спецификаций требований, объектной модели, <highlighttext>алгоритмов</highlighttext>, интерфейсных форм. Сбор информации, анализ предметной области. '};{'name': 'Кузьмишко Анна', 'email': 'anna.kuzmishko@katharsis.ru', 'phones': [{'comment': None, 'city': '812', 'number': '3808020', 'country': '7'}]}
31130980;False;Водитель-механик;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 35000, 'to': 40000, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};;;;{'id': '3233751', 'name': 'Каршеринг Руссия', 'url': 'https://api.hh.ru/employers/3233751', 'alternate_url': 'https://hh.ru/employer/3233751', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/629226.png', '90': 'https://hhcdn.ru/employer-logo/2958056.png', '240': 'https://hhcdn.ru/employer-logo/2958057.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3233751', 'trusted': True};2019-05-23T09:44:26+0300;2019-05-23T09:44:26+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31130980;;https://api.hh.ru/vacancies/31130980?host=hh.ru;https://hh.ru/vacancy/31130980;[];{'requirement': 'Знание устройства и принцип работы узлов и агрегатов авто, исправление мелких неисправностей «своими руками». Знание документации и <highlighttext>алгоритма</highlighttext> действий при...', 'responsibility': 'Перегон/расстановка автомобилей по городу по заданию. Участие в подготовке автомобилей перед выходом на линию. Проверка технического состояния автомобилей. '};
30755483;False;Java-разработчик (middle);;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Белоостровская улица', 'building': '17к2', 'description': None, 'lat': 59.986776, 'lng': 30.32115, 'raw': None, 'metro': {'station_name': 'Чёрная речка', 'line_name': 'Московско-Петроградская', 'station_id': '15.214', 'line_id': '15', 'lat': 59.985455, 'lng': 30.300833}, 'metro_stations': [{'station_name': 'Чёрная речка', 'line_name': 'Московско-Петроградская', 'station_id': '15.214', 'line_id': '15', 'lat': 59.985455, 'lng': 30.300833}], 'id': '381908'};;;{'id': '1528668', 'name': 'Смарт Лайн', 'url': 'https://api.hh.ru/employers/1528668', 'alternate_url': 'https://hh.ru/employer/1528668', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1722811.png', 'original': 'https://hhcdn.ru/employer-logo-original/320111.png', '90': 'https://hhcdn.ru/employer-logo/1722810.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1528668', 'trusted': True};2019-05-23T16:02:00+0300;2019-05-23T16:02:00+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=30755483;;https://api.hh.ru/vacancies/30755483?host=hh.ru;https://hh.ru/vacancy/30755483;[];{'requirement': 'Хороший уровень знания SQL99. Core Java 9. Основные структуры данных и <highlighttext>алгоритмы</highlighttext>. Java Collection Framework, Java Multithreading(+java.util.concurrent). ', 'responsibility': 'Работа над высоконагруженной рекламной системой, способной выдерживать в штатном режиме около двух миллиардов запросов в день с уровнем доступности 99...'};
31455780;False;Front-end developer;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 220000, 'to': None, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Волынский переулок', 'building': '3А', 'description': None, 'lat': 59.938049, 'lng': 30.321123, 'raw': None, 'metro': None, 'metro_stations': [], 'id': '497369'};;;{'id': '1641540', 'name': 'Deutsche Bank Technology Center', 'url': 'https://api.hh.ru/employers/1641540', 'alternate_url': 'https://hh.ru/employer/1641540', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/248505.jpg', '90': 'https://hhcdn.ru/employer-logo/1436693.jpeg', '240': 'https://hhcdn.ru/employer-logo/1436694.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1641540', 'trusted': True};2019-05-23T16:00:59+0300;2019-05-23T16:00:59+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=31455780;;https://api.hh.ru/vacancies/31455780?host=hh.ru;https://hh.ru/vacancy/31455780;[];{'requirement': 'Знания и практический опыт в области <highlighttext>алгоритмов</highlighttext> и структур данных, оценка сложности. Глубокие знания Java Script - 3+ лет. ', 'responsibility': 'FX Prime Brokerage – важная платформа Дойче Банка для предоставления набора премиальных услуг по клирингу сделок для внешних клиентов (например, хедж...'};
24140579;False;Senior Infrastructure Java Engineer (Intellij IDEA);;False;True;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False};{'id': 'open', 'name': 'Открытая'};;;;{'id': '9281', 'name': 'JetBrains', 'url': 'https://api.hh.ru/employers/9281', 'alternate_url': 'https://hh.ru/employer/9281', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1647147.png', 'original': 'https://hhcdn.ru/employer-logo-original/301193.png', '90': 'https://hhcdn.ru/employer-logo/1647146.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9281', 'trusted': True};2019-05-23T15:30:53+0300;2019-05-23T15:30:53+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=24140579;;https://api.hh.ru/vacancies/24140579?host=hh.ru;https://hh.ru/vacancy/24140579;[];{'requirement': 'Понимаешь, как работает код, который ты пишешь: как он исполняется и какие <highlighttext>алгоритмы</highlighttext> за ним стоят. Не останавливаешься в своём...', 'responsibility': 'Знаком(а) с технологиями создания компиляторов, анализа кода, генерации и инструментации байт кода. Для организации командной работы используются наши собственные...'};
27908233;False;Программист C#;;False;False;{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'};{'from': 130000, 'to': 180000, 'currency': 'RUR', 'gross': True};{'id': 'open', 'name': 'Открытая'};{'city': 'Санкт-Петербург', 'street': 'Одоевского', 'building': '5', 'description': None, 'lat': 59.952042, 'lng': 30.262346, 'raw': None, 'metro': {'station_name': 'Василеостровская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.228', 'line_id': '16', 'lat': 59.942577, 'lng': 30.278254}, 'metro_stations': [{'station_name': 'Василеостровская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.228', 'line_id': '16', 'lat': 59.942577, 'lng': 30.278254}], 'id': '1954'};;;{'id': '41144', 'name': 'АСКОН', 'url': 'https://api.hh.ru/employers/41144', 'alternate_url': 'https://hh.ru/employer/41144', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/223410.png', '240': 'https://hhcdn.ru/employer-logo/391093.png', '90': 'https://hhcdn.ru/employer-logo/318236.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41144', 'trusted': True};2019-05-23T12:35:03+0300;2019-05-23T12:35:03+0300;False;https://hh.ru/applicant/vacancy_response?vacancyId=27908233;;https://api.hh.ru/vacancies/27908233?host=hh.ru;https://hh.ru/vacancy/27908233;[];{'requirement': 'Отличное знание .NET. Умение писать модульные тесты (NUnit). Design patterns. Знание <highlighttext>алгоритмов</highlighttext> и структур данных. Умение писать понятный и тестируемый...', 'responsibility': 'Многопоточное программирование.'};{'name': 'Сухова Дарья', 'email': 'suhova_dv@ascon.ru', 'phones': [{'comment': None, 'city': '812', 'number': '7033934', 'country': '7'}]}
